# == Iter    0 ==
Timepoint   	K_ECF       	K_ICF       	K_urin      	K_git       	K_tiss      	K_sal       	K_feed      	***         	***         	***         	Insulin     	s20         	s23         	s27         	***         	s29         	***         	***         	***         	***         	***         	s35         
7.106410e+00	5.921235e+00	2.478162e+01	1.864485e+00	4.215284e+00	1.508236e+03	5.294579e-01	2.643543e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.046105e+01	3.279530e+02	1.493793e+01	2.303339e+01	0.000000e+00	3.478221e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.873643e+02
7.158240e+00	5.927347e+00	2.476573e+01	1.943473e+00	4.291835e+00	1.508235e+03	5.315666e-01	2.706446e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.042851e+01	3.337029e+02	1.493795e+01	2.305788e+01	0.000000e+00	3.472401e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.931142e+02
7.211695e+00	5.933068e+00	2.474914e+01	2.026950e+00	4.372656e+00	1.508234e+03	5.336761e-01	2.771625e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.039676e+01	3.396761e+02	1.493796e+01	2.310640e+01	0.000000e+00	3.466775e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.990874e+02
7.267102e+00	5.938401e+00	2.473173e+01	2.115641e+00	4.458407e+00	1.508233e+03	5.357929e-01	2.839521e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.036581e+01	3.459120e+02	1.493798e+01	2.318051e+01	0.000000e+00	3.461344e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.053233e+02
7.324943e+00	5.943346e+00	2.471337e+01	2.210592e+00	4.550052e+00	1.508232e+03	5.379277e-01	2.910775e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.033561e+01	3.524691e+02	1.493799e+01	2.328254e+01	0.000000e+00	3.456110e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.118804e+02
7.386004e+00	5.947911e+00	2.469379e+01	2.313457e+00	4.649128e+00	1.508232e+03	5.400990e-01	2.986425e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.030608e+01	3.594421e+02	1.493801e+01	2.341628e+01	0.000000e+00	3.451060e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.188534e+02
7.451786e+00	5.952116e+00	2.467252e+01	2.427304e+00	4.758506e+00	1.508232e+03	5.423445e-01	3.068425e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.027696e+01	3.670102e+02	1.493802e+01	2.358876e+01	0.000000e+00	3.446162e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.264215e+02
7.526259e+00	5.956039e+00	2.464826e+01	2.559993e+00	4.885602e+00	1.508232e+03	5.447713e-01	3.161901e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.024731e+01	3.756460e+02	1.493804e+01	2.381761e+01	0.000000e+00	3.441286e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.350573e+02
7.620597e+00	5.959828e+00	2.461733e+01	2.733878e+00	5.051502e+00	1.508233e+03	5.476726e-01	3.281303e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.021476e+01	3.866833e+02	1.493805e+01	2.415546e+01	0.000000e+00	3.436108e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.460946e+02
7.734346e+00	5.962807e+00	2.457989e+01	2.952185e+00	5.258707e+00	1.508235e+03	5.509211e-01	3.426767e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.018281e+01	4.001287e+02	1.493807e+01	2.462869e+01	0.000000e+00	3.431309e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.595400e+02
7.866181e+00	5.964348e+00	2.453651e+01	3.217038e+00	5.508467e+00	1.508237e+03	5.543565e-01	3.597413e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.015542e+01	4.158843e+02	1.493810e+01	2.525915e+01	0.000000e+00	3.427647e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.752956e+02
8.023821e+00	5.963898e+00	2.448498e+01	3.550435e+00	5.820348e+00	1.508239e+03	5.580224e-01	3.804338e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.013567e+01	4.349419e+02	1.493812e+01	2.611631e+01	0.000000e+00	3.425811e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.943532e+02
8.174014e+00	5.961545e+00	2.443660e+01	3.885026e+00	6.130579e+00	1.508242e+03	5.610940e-01	4.004345e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.012932e+01	4.532919e+02	1.493814e+01	2.702559e+01	0.000000e+00	3.426483e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.127032e+02
8.327616e+00	5.957561e+00	2.438818e+01	4.244343e+00	6.460712e+00	1.508243e+03	5.638395e-01	4.211670e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.013459e+01	4.722227e+02	1.493816e+01	2.803764e+01	0.000000e+00	3.429445e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.316340e+02
8.501265e+00	5.951527e+00	2.433512e+01	4.671486e+00	6.849180e+00	1.508244e+03	5.664989e-01	4.449269e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.015384e+01	4.937864e+02	1.493817e+01	2.926916e+01	0.000000e+00	3.435351e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.531977e+02
8.666230e+00	5.944619e+00	2.428674e+01	5.097924e+00	7.232781e+00	1.508244e+03	5.686261e-01	4.677931e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.018417e+01	5.143920e+02	1.493819e+01	3.051365e+01	0.000000e+00	3.443265e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.738033e+02
8.835629e+00	5.936614e+00	2.423950e+01	5.556874e+00	7.640999e+00	1.508242e+03	5.704439e-01	4.915458e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.022645e+01	5.356323e+02	1.493820e+01	3.185661e+01	0.000000e+00	3.453513e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.950436e+02
9.026283e+00	5.926783e+00	2.418969e+01	6.099087e+00	8.117195e+00	1.508238e+03	5.720914e-01	5.185711e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.028624e+01	5.595843e+02	1.493821e+01	3.343511e+01	0.000000e+00	3.467366e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.189956e+02
9.210623e+00	5.916686e+00	2.414532e+01	6.649380e+00	8.593855e+00	1.508232e+03	5.733281e-01	5.449527e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.035507e+01	5.827358e+02	1.493823e+01	3.501783e+01	0.000000e+00	3.482843e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.421471e+02
9.399488e+00	5.905932e+00	2.410413e+01	7.239943e+00	9.098070e+00	1.508223e+03	5.742756e-01	5.721891e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.043558e+01	6.063913e+02	1.493824e+01	3.668661e+01	0.000000e+00	3.500578e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.658026e+02
9.852669e+00	5.879290e+00	2.402511e+01	8.768734e+00	1.036881e+01	1.508193e+03	5.754652e-01	6.380769e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.066296e+01	6.625436e+02	1.493826e+01	4.083044e+01	0.000000e+00	3.549527e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.219549e+02
1.024658e+01	5.855968e+00	2.398188e+01	1.022742e+01	1.153602e+01	1.508155e+03	5.755416e-01	6.954674e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.089100e+01	7.101654e+02	1.493827e+01	4.452341e+01	0.000000e+00	3.597686e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.695767e+02
1.063320e+01	5.833370e+00	2.396496e+01	1.177800e+01	1.272987e+01	1.508108e+03	5.749974e-01	7.513490e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.113405e+01	7.553190e+02	1.493828e+01	4.816585e+01	0.000000e+00	3.648428e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.147303e+02
1.102489e+01	5.810745e+00	2.397540e+01	1.346951e+01	1.397920e+01	1.508054e+03	5.739970e-01	8.069640e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.139303e+01	7.989851e+02	1.493829e+01	5.181989e+01	0.000000e+00	3.702041e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.583964e+02
1.139450e+01	5.789125e+00	2.401181e+01	1.517606e+01	1.518614e+01	1.507999e+03	5.727486e-01	8.580238e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.164393e+01	8.378594e+02	1.493829e+01	5.519048e+01	0.000000e+00	3.753645e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.972707e+02
1.173861e+01	5.767764e+00	2.406926e+01	1.685837e+01	1.632650e+01	1.507950e+03	5.713711e-01	9.039081e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.187936e+01	8.716908e+02	1.493830e+01	5.822705e+01	0.000000e+00	3.801820e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.311021e+02
1.205628e+01	5.745703e+00	2.414230e+01	1.848666e+01	1.738696e+01	1.507916e+03	5.699201e-01	9.445285e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.209554e+01	9.006570e+02	1.493830e+01	6.091836e+01	0.000000e+00	3.845866e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.600683e+02
1.236629e+01	5.720629e+00	2.423149e+01	2.013849e+01	1.842315e+01	1.507901e+03	5.683116e-01	9.822916e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.230329e+01	9.266316e+02	1.493831e+01	6.342103e+01	0.000000e+00	3.888031e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.860429e+02
1.249074e+01	5.709311e+00	2.427206e+01	2.081706e+01	1.883820e+01	1.507903e+03	5.676022e-01	9.968735e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.238536e+01	9.363823e+02	1.493831e+01	6.438724e+01	0.000000e+00	3.904645e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.957936e+02
1.259698e+01	5.699028e+00	2.430877e+01	2.140254e+01	1.919163e+01	1.507909e+03	5.669637e-01	1.009041e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.245469e+01	9.443868e+02	1.493831e+01	6.519330e+01	0.000000e+00	3.918660e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.037981e+02
1.270251e+01	5.688242e+00	2.434707e+01	2.198937e+01	1.954170e+01	1.507920e+03	5.662973e-01	1.020863e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.252282e+01	9.520412e+02	1.493831e+01	6.597626e+01	0.000000e+00	3.932415e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.114525e+02
1.294856e+01	5.661025e+00	2.444314e+01	2.337541e+01	2.035264e+01	1.507966e+03	5.646090e-01	1.047352e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.267843e+01	9.687044e+02	1.493831e+01	6.772949e+01	0.000000e+00	3.963765e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.281157e+02
1.303541e+01	5.650825e+00	2.447920e+01	2.386992e+01	2.063672e+01	1.507991e+03	5.639660e-01	1.056328e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.273217e+01	9.741811e+02	1.493831e+01	6.832313e+01	0.000000e+00	3.974568e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.335924e+02
1.312519e+01	5.640037e+00	2.451760e+01	2.438367e+01	2.092899e+01	1.508020e+03	5.632753e-01	1.065393e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.278702e+01	9.796156e+02	1.493831e+01	6.892241e+01	0.000000e+00	3.985581e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.390269e+02
1.327957e+01	5.621106e+00	2.458618e+01	2.527263e+01	2.142778e+01	1.508082e+03	5.620268e-01	1.080459e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.287953e+01	9.884117e+02	1.493831e+01	6.991770e+01	0.000000e+00	4.004129e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.478230e+02
1.366371e+01	5.574391e+00	2.476972e+01	2.751197e+01	2.264404e+01	1.508300e+03	5.586295e-01	1.114944e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.309888e+01	1.007207e+03	1.493831e+01	7.219137e+01	0.000000e+00	4.047940e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.666185e+02
1.399423e+01	5.538581e+00	2.494074e+01	2.946973e+01	2.365561e+01	1.508556e+03	5.554973e-01	1.140981e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.327371e+01	1.019738e+03	1.493832e+01	7.390205e+01	0.000000e+00	4.082668e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.791493e+02
1.427943e+01	5.513508e+00	2.509681e+01	3.118566e+01	2.449703e+01	1.508822e+03	5.527829e-01	1.160587e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.341307e+01	1.027766e+03	1.493832e+01	7.518482e+01	0.000000e+00	4.110194e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.871775e+02
1.453856e+01	5.496225e+00	2.524463e+01	3.277029e+01	2.523255e+01	1.509092e+03	5.504153e-01	1.176006e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.352968e+01	1.032783e+03	1.493832e+01	7.618850e+01	0.000000e+00	4.133095e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.921947e+02
1.480369e+01	5.483940e+00	2.540105e+01	3.442092e+01	2.595327e+01	1.509393e+03	5.481753e-01	1.189346e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.363851e+01	1.035648e+03	1.493832e+01	7.705085e+01	0.000000e+00	4.154328e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.950591e+02
1.507077e+01	5.476579e+00	2.556311e+01	3.611727e+01	2.664357e+01	1.509715e+03	5.461686e-01	1.200227e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.373686e+01	1.036199e+03	1.493832e+01	7.774698e+01	0.000000e+00	4.173357e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.956104e+02
1.534424e+01	5.473484e+00	2.573276e+01	3.789240e+01	2.731014e+01	1.510060e+03	5.444149e-01	1.208656e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.382531e+01	1.034333e+03	1.493832e+01	7.827677e+01	0.000000e+00	4.190288e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.937447e+02
1.562407e+01	5.474093e+00	2.590913e+01	3.975118e+01	2.794688e+01	1.510426e+03	5.429544e-01	1.214394e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.390248e+01	1.029889e+03	1.493832e+01	7.862435e+01	0.000000e+00	4.204844e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.893002e+02
1.591332e+01	5.477866e+00	2.609302e+01	4.171891e+01	2.855354e+01	1.510814e+03	5.417987e-01	1.217225e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.396762e+01	1.022625e+03	1.493832e+01	7.877481e+01	0.000000e+00	4.216858e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.820364e+02
1.621562e+01	5.484408e+00	2.628535e+01	4.382647e+01	2.912830e+01	1.511230e+03	5.409560e-01	1.216798e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.401939e+01	1.012178e+03	1.493832e+01	7.870428e+01	0.000000e+00	4.226047e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.715891e+02
1.653720e+01	5.493537e+00	2.648816e+01	4.612520e+01	2.966961e+01	1.511679e+03	5.404338e-01	1.212550e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.405579e+01	9.979326e+02	1.493831e+01	7.837419e+01	0.000000e+00	4.231977e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.573439e+02
1.688844e+01	5.505369e+00	2.670503e+01	4.870057e+01	3.017422e+01	1.512176e+03	5.402523e-01	1.203477e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.407326e+01	9.788038e+02	1.493831e+01	7.771600e+01	0.000000e+00	4.233875e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.382151e+02
1.725207e+01	5.519090e+00	2.692153e+01	5.143430e+01	3.059736e+01	1.512698e+03	5.404297e-01	1.189287e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.406666e+01	9.552413e+02	1.493831e+01	7.671300e+01	0.000000e+00	4.230786e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-8.146526e+02
1.762143e+01	5.534130e+00	2.712991e+01	5.427619e+01	3.092026e+01	1.513232e+03	5.409267e-01	1.170011e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.403431e+01	9.276097e+02	1.493831e+01	7.536849e+01	0.000000e+00	4.222412e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.870210e+02
1.799502e+01	5.550173e+00	2.732564e+01	5.721078e+01	3.113453e+01	1.513776e+03	5.416955e-01	1.145710e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.397558e+01	8.961331e+02	1.493830e+01	7.368744e+01	0.000000e+00	4.208651e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.555444e+02
1.837304e+01	5.567051e+00	2.750509e+01	6.023391e+01	3.123454e+01	1.514329e+03	5.426939e-01	1.116442e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.389011e+01	8.609787e+02	1.493830e+01	7.167413e+01	0.000000e+00	4.189446e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.203900e+02
1.875471e+01	5.584612e+00	2.766421e+01	6.333246e+01	3.121557e+01	1.514890e+03	5.438833e-01	1.082406e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.377809e+01	8.224600e+02	1.493829e+01	6.934254e+01	0.000000e+00	4.164855e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.818713e+02
1.913931e+01	5.602740e+00	2.779921e+01	6.649202e+01	3.107496e+01	1.515457e+03	5.452299e-01	1.043894e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.364017e+01	7.809617e+02	1.493829e+01	6.671297e+01	0.000000e+00	4.135038e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.403730e+02
1.952733e+01	5.621399e+00	2.790702e+01	6.970723e+01	3.081112e+01	1.516030e+03	5.467096e-01	1.001148e+01	0.000000e+00	0.000000e+00	0.000000e+00	2.347699e+01	7.367895e+02	1.493828e+01	6.380205e+01	0.000000e+00	4.100137e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.962008e+02
1.991973e+01	5.640600e+00	2.798475e+01	7.297581e+01	3.042265e+01	1.516609e+03	5.483060e-01	9.543915e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.328912e+01	6.902267e+02	1.493827e+01	6.062524e+01	0.000000e+00	4.060287e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.496380e+02
2.028681e+01	5.658836e+00	2.802741e+01	7.603869e+01	2.995221e+01	1.517149e+03	5.498737e-01	9.078765e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.309431e+01	6.453809e+02	1.493826e+01	5.747093e+01	0.000000e+00	4.019231e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.047922e+02
2.063097e+01	5.676180e+00	2.804011e+01	7.890631e+01	2.942118e+01	1.517652e+03	5.513981e-01	8.622169e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.289656e+01	6.025792e+02	1.493824e+01	5.437964e+01	0.000000e+00	3.977764e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.619905e+02
2.098346e+01	5.694242e+00	2.802535e+01	8.183078e+01	2.879173e+01	1.518163e+03	5.530073e-01	8.137945e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.268059e+01	5.583559e+02	1.493823e+01	5.110611e+01	0.000000e+00	3.932672e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.177672e+02
2.139842e+01	5.716068e+00	2.797212e+01	8.524634e+01	2.794712e+01	1.518756e+03	5.549595e-01	7.551965e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.241141e+01	5.063021e+02	1.493820e+01	4.715069e+01	0.000000e+00	3.876705e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.657134e+02
2.153592e+01	5.723495e+00	2.794608e+01	8.636974e+01	2.764411e+01	1.518949e+03	5.556206e-01	7.355083e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.231915e+01	4.891524e+02	1.493819e+01	4.582311e+01	0.000000e+00	3.857576e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.485637e+02
2.172086e+01	5.733696e+00	2.790463e+01	8.787283e+01	2.721952e+01	1.519205e+03	5.565221e-01	7.088889e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.219300e+01	4.662286e+02	1.493817e+01	4.402925e+01	0.000000e+00	3.831461e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.256399e+02
2.189331e+01	5.743482e+00	2.785948e+01	8.926573e+01	2.680678e+01	1.519441e+03	5.573768e-01	6.839713e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.207347e+01	4.450411e+02	1.493815e+01	4.235119e+01	0.000000e+00	3.806757e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.044524e+02
2.203515e+01	5.751775e+00	2.781779e+01	9.040450e+01	2.645577e+01	1.519631e+03	5.580914e-01	6.634467e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.197397e+01	4.277839e+02	1.493814e+01	4.096977e+01	0.000000e+00	3.786222e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.871952e+02
2.220978e+01	5.762358e+00	2.776098e+01	9.179778e+01	2.601004e+01	1.519860e+03	5.589880e-01	6.381806e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.185018e+01	4.067816e+02	1.493811e+01	3.927022e+01	0.000000e+00	3.760712e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.661929e+02
2.235742e+01	5.771685e+00	2.770841e+01	9.296785e+01	2.562217e+01	1.520048e+03	5.597628e-01	6.168596e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.174461e+01	3.892666e+02	1.493809e+01	3.783689e+01	0.000000e+00	3.738986e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.486779e+02
2.252899e+01	5.783039e+00	2.764232e+01	9.431806e+01	2.515961e+01	1.520261e+03	5.606857e-01	5.921772e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.162112e+01	3.692299e+02	1.493806e+01	3.617857e+01	0.000000e+00	3.713606e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.286412e+02
2.271553e+01	5.796109e+00	2.756467e+01	9.577461e+01	2.464323e+01	1.520482e+03	5.617217e-01	5.655062e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.148610e+01	3.478725e+02	1.493802e+01	3.438786e+01	0.000000e+00	3.685900e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.072838e+02
2.292004e+01	5.811408e+00	2.747306e+01	9.735746e+01	2.406252e+01	1.520711e+03	5.629037e-01	5.365415e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.133758e+01	3.250320e+02	1.493798e+01	3.244460e+01	0.000000e+00	3.655474e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.844433e+02
2.316175e+01	5.830876e+00	2.735674e+01	9.920963e+01	2.335866e+01	1.520960e+03	5.643739e-01	5.027869e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.116192e+01	2.988956e+02	1.493791e+01	3.018196e+01	0.000000e+00	3.619556e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.583069e+02
2.345519e+01	5.856369e+00	2.720509e+01	1.014314e+02	2.248263e+01	1.521227e+03	5.662808e-01	4.626920e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.094946e+01	2.685604e+02	1.493781e+01	2.749724e+01	0.000000e+00	3.576212e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.279717e+02
2.371773e+01	5.880341e+00	2.706100e+01	1.033942e+02	2.168279e+01	1.521429e+03	5.681062e-01	4.278208e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.076108e+01	2.428521e+02	1.493768e+01	2.516508e+01	0.000000e+00	3.537869e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.022634e+02
2.398058e+01	5.904464e+00	2.690999e+01	1.053339e+02	2.087082e+01	1.521596e+03	5.700366e-01	3.940294e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.057500e+01	2.185968e+02	1.493753e+01	2.290782e+01	0.000000e+00	3.500086e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-7.800809e+01
2.431140e+01	5.933205e+00	2.671204e+01	1.077334e+02	1.983897e+01	1.521756e+03	5.725671e-01	3.533401e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.034578e+01	1.903551e+02	1.493727e+01	2.019376e+01	0.000000e+00	3.453668e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.976642e+01
2.460155e+01	5.955451e+00	2.653265e+01	1.097910e+02	1.893054e+01	1.521859e+03	5.748122e-01	3.195636e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.015055e+01	1.678365e+02	1.493696e+01	1.794461e+01	0.000000e+00	3.414252e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.724782e+01
2.484418e+01	5.971339e+00	2.637946e+01	1.114707e+02	1.817242e+01	1.521924e+03	5.766543e-01	2.928386e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.999233e+01	1.507207e+02	1.493663e+01	1.616789e+01	0.000000e+00	3.382393e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.013195e+01
