Timepoint   	LH_pit      	LH_blood    	R_LH        	LH_R        	R_LH_des    	FSH_pit     	FSH_blood   	R_FSH       	FSH_R       	R_FSH_des   	S_foll      	AF1         	AF2         	AF3         	AF4         	PrF         	OvF         	Sc1         	Sc2         	Lut1        	Lut2        	Lut3        	Lut4        	E2          	P4          	InhA        	InhB        	InhA_tau    	GnRH_G      	R_GnRH_a    	R_GnRH_i    	GnRH_R_a    	GnRH_R_i    
2.289852e+01	2.843730e+05	5.415750e+00	7.611002e+00	4.817564e-01	1.281242e+00	3.913251e+04	4.693523e+00	6.107614e+00	7.317476e-01	1.659638e+00	1.705555e+00	2.603790e+00	4.436533e+01	3.550259e+00	1.272913e-03	5.649028e-01	1.605984e-12	9.359757e-14	2.319627e-10	6.281527e-09	3.655366e-07	1.412120e-05	1.676980e-04	6.202333e+01	2.113609e-01	6.294702e-01	1.156142e+02	2.201960e+01	3.294913e-02	8.792954e-03	1.005334e-03	1.385657e-04	1.259685e-04
2.291061e+01	2.844243e+05	5.415442e+00	7.611089e+00	4.817338e-01	1.281177e+00	3.910365e+04	4.689474e+00	6.109100e+00	7.312937e-01	1.658607e+00	1.707943e+00	2.603805e+00	4.438598e+01	3.558666e+00	1.275675e-03	5.664061e-01	1.650736e-12	9.222557e-14	2.292920e-10	6.214087e-09	3.622658e-07	1.402040e-05	1.667003e-04	6.210902e+01	2.111974e-01	6.301873e-01	1.156678e+02	2.199928e+01	3.294560e-02	8.792975e-03	1.005322e-03	1.385512e-04	1.259548e-04
2.292271e+01	2.844757e+05	5.415154e+00	7.611171e+00	4.817127e-01	1.281117e+00	3.907479e+04	4.685433e+00	6.110583e+00	7.308405e-01	1.657577e+00	1.710332e+00	2.603819e+00	4.440661e+01	3.567085e+00	1.278456e-03	5.679156e-01	1.696823e-12	9.087297e-14	2.266507e-10	6.147334e-09	3.590225e-07	1.392026e-05	1.657080e-04	6.219494e+01	2.110348e-01	6.309075e-01	1.157213e+02	2.197904e+01	3.294213e-02	8.792995e-03	1.005310e-03	1.385369e-04	1.259413e-04
2.293482e+01	2.845271e+05	5.414887e+00	7.611247e+00	4.816931e-01	1.281060e+00	3.904594e+04	4.681399e+00	6.112063e+00	7.303880e-01	1.656549e+00	1.712722e+00	2.603831e+00	4.442722e+01	3.575517e+00	1.281256e-03	5.694312e-01	1.744289e-12	8.953948e-14	2.240383e-10	6.081260e-09	3.558063e-07	1.382077e-05	1.647209e-04	6.228110e+01	2.108731e-01	6.316309e-01	1.157749e+02	2.195888e+01	3.293872e-02	8.793014e-03	1.005299e-03	1.385228e-04	1.259280e-04
2.294694e+01	2.845785e+05	5.414640e+00	7.611318e+00	4.816750e-01	1.281007e+00	3.901709e+04	4.677374e+00	6.113542e+00	7.299361e-01	1.655522e+00	1.715111e+00	2.603841e+00	4.444782e+01	3.583962e+00	1.284075e-03	5.709531e-01	1.793177e-12	8.822483e-14	2.214546e-10	6.015858e-09	3.526171e-07	1.372194e-05	1.637390e-04	6.236751e+01	2.107122e-01	6.323574e-01	1.158283e+02	2.193879e+01	3.293535e-02	8.793033e-03	1.005287e-03	1.385089e-04	1.259149e-04
2.295906e+01	2.846300e+05	5.414414e+00	7.611384e+00	4.816583e-01	1.280958e+00	3.898825e+04	4.673357e+00	6.115019e+00	7.294849e-01	1.654496e+00	1.717501e+00	2.603849e+00	4.446839e+01	3.592421e+00	1.286914e-03	5.724812e-01	1.843535e-12	8.692876e-14	2.188993e-10	5.951121e-09	3.494545e-07	1.362375e-05	1.627623e-04	6.245416e+01	2.105521e-01	6.330872e-01	1.158818e+02	2.191877e+01	3.293205e-02	8.793052e-03	1.005276e-03	1.384953e-04	1.259020e-04
2.297118e+01	2.846814e+05	5.414208e+00	7.611444e+00	4.816432e-01	1.280913e+00	3.895941e+04	4.669347e+00	6.116493e+00	7.290343e-01	1.653473e+00	1.719892e+00	2.603856e+00	4.448895e+01	3.600893e+00	1.289774e-03	5.740157e-01	1.895411e-12	8.565099e-14	2.163720e-10	5.887042e-09	3.463184e-07	1.352621e-05	1.617908e-04	6.254106e+01	2.103929e-01	6.338202e-01	1.159351e+02	2.189883e+01	3.292880e-02	8.793069e-03	1.005265e-03	1.384819e-04	1.258894e-04
2.298332e+01	2.847330e+05	5.414024e+00	7.611499e+00	4.816296e-01	1.280872e+00	3.893058e+04	4.665345e+00	6.117965e+00	7.285845e-01	1.652450e+00	1.722283e+00	2.603860e+00	4.450949e+01	3.609379e+00	1.292653e-03	5.755566e-01	1.948854e-12	8.439126e-14	2.138724e-10	5.823613e-09	3.432085e-07	1.342929e-05	1.608243e-04	6.262821e+01	2.102345e-01	6.345565e-01	1.159885e+02	2.187896e+01	3.292561e-02	8.793087e-03	1.005253e-03	1.384687e-04	1.258769e-04
2.299546e+01	2.847846e+05	5.413861e+00	7.611548e+00	4.816175e-01	1.280835e+00	3.890175e+04	4.661351e+00	6.119435e+00	7.281352e-01	1.651429e+00	1.724674e+00	2.603863e+00	4.453001e+01	3.617878e+00	1.295553e-03	5.771039e-01	2.003916e-12	8.314931e-14	2.114002e-10	5.760828e-09	3.401245e-07	1.333301e-05	1.598629e-04	6.271562e+01	2.100770e-01	6.352962e-01	1.160418e+02	2.185917e+01	3.292247e-02	8.793103e-03	1.005242e-03	1.384557e-04	1.258646e-04
2.300761e+01	2.848362e+05	5.413719e+00	7.611592e+00	4.816069e-01	1.280802e+00	3.887292e+04	4.657365e+00	6.120903e+00	7.276867e-01	1.650410e+00	1.727066e+00	2.603864e+00	4.455051e+01	3.626391e+00	1.298474e-03	5.786578e-01	2.060650e-12	8.192490e-14	2.089551e-10	5.698681e-09	3.370663e-07	1.323736e-05	1.589066e-04	6.280329e+01	2.099203e-01	6.360391e-01	1.160950e+02	2.183945e+01	3.291939e-02	8.793119e-03	1.005232e-03	1.384430e-04	1.258525e-04
2.301977e+01	2.848878e+05	5.413598e+00	7.611629e+00	4.815979e-01	1.280773e+00	3.884409e+04	4.653386e+00	6.122369e+00	7.272388e-01	1.649392e+00	1.729458e+00	2.603863e+00	4.457099e+01	3.634918e+00	1.301415e-03	5.802183e-01	2.119112e-12	8.071775e-14	2.065367e-10	5.637163e-09	3.340335e-07	1.314233e-05	1.579553e-04	6.289121e+01	2.097644e-01	6.367854e-01	1.161482e+02	2.181981e+01	3.291637e-02	8.793135e-03	1.005221e-03	1.384305e-04	1.258407e-04
2.303193e+01	2.849395e+05	5.413499e+00	7.611662e+00	4.815904e-01	1.280748e+00	3.881526e+04	4.649415e+00	6.123833e+00	7.267915e-01	1.648376e+00	1.731851e+00	2.603861e+00	4.459146e+01	3.643460e+00	1.304378e-03	5.817855e-01	2.179360e-12	7.952765e-14	2.041448e-10	5.576270e-09	3.310261e-07	1.304791e-05	1.570090e-04	6.297940e+01	2.096093e-01	6.375351e-01	1.162013e+02	2.180024e+01	3.291341e-02	8.793150e-03	1.005210e-03	1.384182e-04	1.258290e-04
2.304411e+01	2.849912e+05	5.413421e+00	7.611688e+00	4.815844e-01	1.280727e+00	3.878644e+04	4.645452e+00	6.125294e+00	7.263449e-01	1.647361e+00	1.734244e+00	2.603856e+00	4.461191e+01	3.652015e+00	1.307363e-03	5.833594e-01	2.241453e-12	7.835432e-14	2.017790e-10	5.515993e-09	3.280436e-07	1.295410e-05	1.560676e-04	6.306786e+01	2.094550e-01	6.382883e-01	1.162544e+02	2.178074e+01	3.291050e-02	8.793164e-03	1.005200e-03	1.384062e-04	1.258176e-04
2.305629e+01	2.850430e+05	5.413365e+00	7.611709e+00	4.815801e-01	1.280711e+00	3.875762e+04	4.641497e+00	6.126754e+00	7.258990e-01	1.646347e+00	1.736638e+00	2.603850e+00	4.463234e+01	3.660586e+00	1.310369e-03	5.849401e-01	2.305452e-12	7.719754e-14	1.994392e-10	5.456326e-09	3.250859e-07	1.286091e-05	1.551311e-04	6.315660e+01	2.093015e-01	6.390449e-01	1.163075e+02	2.176132e+01	3.290765e-02	8.793178e-03	1.005190e-03	1.383944e-04	1.258064e-04
2.306848e+01	2.850948e+05	5.413331e+00	7.611725e+00	4.815773e-01	1.280698e+00	3.872880e+04	4.637549e+00	6.128211e+00	7.254537e-01	1.645335e+00	1.739032e+00	2.603841e+00	4.465275e+01	3.669171e+00	1.313398e-03	5.865277e-01	2.371422e-12	7.605708e-14	1.971249e-10	5.397263e-09	3.221529e-07	1.276831e-05	1.541995e-04	6.324560e+01	2.091488e-01	6.398050e-01	1.163605e+02	2.174197e+01	3.290486e-02	8.793191e-03	1.005180e-03	1.383829e-04	1.257954e-04
2.308068e+01	2.851466e+05	5.413318e+00	7.611734e+00	4.815761e-01	1.280690e+00	3.869997e+04	4.633609e+00	6.129666e+00	7.250090e-01	1.644325e+00	1.741427e+00	2.603831e+00	4.467315e+01	3.677770e+00	1.316449e-03	5.881222e-01	2.439429e-12	7.493268e-14	1.948358e-10	5.338797e-09	3.192441e-07	1.267631e-05	1.532727e-04	6.333489e+01	2.089969e-01	6.405686e-01	1.164134e+02	2.172269e+01	3.290213e-02	8.793204e-03	1.005170e-03	1.383715e-04	1.257846e-04
2.309288e+01	2.851985e+05	5.413328e+00	7.611738e+00	4.815765e-01	1.280686e+00	3.867115e+04	4.629676e+00	6.131119e+00	7.245650e-01	1.643316e+00	1.743823e+00	2.603820e+00	4.469352e+01	3.686385e+00	1.319523e-03	5.897238e-01	2.509542e-12	7.382414e-14	1.925718e-10	5.280922e-09	3.163595e-07	1.258491e-05	1.523507e-04	6.342446e+01	2.088458e-01	6.413357e-01	1.164664e+02	2.170349e+01	3.289946e-02	8.793216e-03	1.005160e-03	1.383605e-04	1.257740e-04
2.310510e+01	2.852504e+05	5.413361e+00	7.611735e+00	4.815785e-01	1.280686e+00	3.864233e+04	4.625752e+00	6.132570e+00	7.241217e-01	1.642308e+00	1.746219e+00	2.603806e+00	4.471389e+01	3.695015e+00	1.322620e-03	5.913325e-01	2.581833e-12	7.273122e-14	1.903324e-10	5.223633e-09	3.134989e-07	1.249409e-05	1.514336e-04	6.351431e+01	2.086955e-01	6.421065e-01	1.165192e+02	2.168436e+01	3.289685e-02	8.793227e-03	1.005150e-03	1.383496e-04	1.257636e-04
2.311732e+01	2.853024e+05	5.413415e+00	7.611727e+00	4.815821e-01	1.280691e+00	3.861351e+04	4.621834e+00	6.134019e+00	7.236790e-01	1.641302e+00	1.748617e+00	2.603791e+00	4.473423e+01	3.703661e+00	1.325740e-03	5.929483e-01	2.656375e-12	7.165369e-14	1.881175e-10	5.166922e-09	3.106619e-07	1.240386e-05	1.505211e-04	6.360445e+01	2.085459e-01	6.428808e-01	1.165721e+02	2.166530e+01	3.289431e-02	8.793238e-03	1.005141e-03	1.383391e-04	1.257535e-04
2.312956e+01	2.853544e+05	5.413493e+00	7.611713e+00	4.815874e-01	1.280700e+00	3.858468e+04	4.617924e+00	6.135466e+00	7.232369e-01	1.640297e+00	1.751014e+00	2.603773e+00	4.475456e+01	3.712322e+00	1.328884e-03	5.945714e-01	2.733245e-12	7.059135e-14	1.859268e-10	5.110783e-09	3.078484e-07	1.231421e-05	1.496134e-04	6.369489e+01	2.083972e-01	6.436588e-01	1.166248e+02	2.164632e+01	3.289182e-02	8.793248e-03	1.005132e-03	1.383287e-04	1.257435e-04
2.314180e+01	2.854065e+05	5.413593e+00	7.611693e+00	4.815943e-01	1.280713e+00	3.855586e+04	4.614022e+00	6.136910e+00	7.227955e-01	1.639294e+00	1.753413e+00	2.603754e+00	4.477487e+01	3.720999e+00	1.332051e-03	5.962018e-01	2.812523e-12	6.954397e-14	1.837599e-10	5.055211e-09	3.050582e-07	1.222514e-05	1.487104e-04	6.378562e+01	2.082491e-01	6.444405e-01	1.166776e+02	2.162741e+01	3.288939e-02	8.793257e-03	1.005123e-03	1.383186e-04	1.257338e-04
2.315405e+01	2.854586e+05	5.413716e+00	7.611667e+00	4.816028e-01	1.280730e+00	3.852703e+04	4.610127e+00	6.138353e+00	7.223547e-01	1.638292e+00	1.755813e+00	2.603733e+00	4.479517e+01	3.729692e+00	1.335244e-03	5.978396e-01	2.894292e-12	6.851134e-14	1.816167e-10	5.000200e-09	3.022911e-07	1.213664e-05	1.478120e-04	6.387665e+01	2.081019e-01	6.452259e-01	1.167303e+02	2.160857e+01	3.288703e-02	8.793266e-03	1.005114e-03	1.383088e-04	1.257244e-04
2.316631e+01	2.855107e+05	5.413862e+00	7.611635e+00	4.816130e-01	1.280752e+00	3.849820e+04	4.606240e+00	6.139794e+00	7.219146e-01	1.637292e+00	1.758213e+00	2.603710e+00	4.481545e+01	3.738401e+00	1.338460e-03	5.994849e-01	2.978638e-12	6.749325e-14	1.794967e-10	4.945743e-09	2.995468e-07	1.204870e-05	1.469183e-04	6.396799e+01	2.079554e-01	6.460151e-01	1.167829e+02	2.158980e+01	3.288472e-02	8.793274e-03	1.005105e-03	1.382992e-04	1.257151e-04
2.317859e+01	2.855629e+05	5.414031e+00	7.611596e+00	4.816249e-01	1.280779e+00	3.846937e+04	4.602360e+00	6.141232e+00	7.214751e-01	1.636293e+00	1.760614e+00	2.603686e+00	4.483571e+01	3.747126e+00	1.341702e-03	6.011377e-01	3.065650e-12	6.648949e-14	1.773999e-10	4.891834e-09	2.968252e-07	1.196132e-05	1.460291e-04	6.405964e+01	2.078096e-01	6.468081e-01	1.168356e+02	2.157111e+01	3.288248e-02	8.793282e-03	1.005096e-03	1.382898e-04	1.257061e-04
2.319087e+01	2.856152e+05	5.414224e+00	7.611552e+00	4.816385e-01	1.280810e+00	3.844053e+04	4.598488e+00	6.142668e+00	7.210362e-01	1.635295e+00	1.763016e+00	2.603659e+00	4.485595e+01	3.755868e+00	1.344969e-03	6.027982e-01	3.155422e-12	6.549985e-14	1.753258e-10	4.838468e-09	2.941260e-07	1.187451e-05	1.451445e-04	6.415160e+01	2.076646e-01	6.476049e-01	1.168881e+02	2.155249e+01	3.288030e-02	8.793288e-03	1.005088e-03	1.382808e-04	1.256973e-04
2.320316e+01	2.856674e+05	5.414440e+00	7.611501e+00	4.816538e-01	1.280845e+00	3.841169e+04	4.594623e+00	6.144103e+00	7.205980e-01	1.634299e+00	1.765419e+00	2.603631e+00	4.487619e+01	3.764626e+00	1.348262e-03	6.044665e-01	3.248048e-12	6.452415e-14	1.732744e-10	4.785640e-09	2.914490e-07	1.178825e-05	1.442644e-04	6.424387e+01	2.075204e-01	6.484056e-01	1.169407e+02	2.153394e+01	3.287819e-02	8.793295e-03	1.005079e-03	1.382719e-04	1.256887e-04
2.321546e+01	2.857198e+05	5.414680e+00	7.611444e+00	4.816708e-01	1.280885e+00	3.838284e+04	4.590765e+00	6.145535e+00	7.201604e-01	1.633305e+00	1.767823e+00	2.603601e+00	4.489640e+01	3.773402e+00	1.351581e-03	6.061425e-01	3.343630e-12	6.356217e-14	1.712452e-10	4.733342e-09	2.887941e-07	1.170253e-05	1.433888e-04	6.433647e+01	2.073768e-01	6.492102e-01	1.169932e+02	2.151546e+01	3.287614e-02	8.793300e-03	1.005071e-03	1.382634e-04	1.256804e-04
2.322777e+01	2.857722e+05	5.414944e+00	7.611381e+00	4.816895e-01	1.280929e+00	3.835399e+04	4.586915e+00	6.146965e+00	7.197234e-01	1.632311e+00	1.770228e+00	2.603569e+00	4.491660e+01	3.782195e+00	1.354926e-03	6.078265e-01	3.442271e-12	6.261374e-14	1.692381e-10	4.681571e-09	2.861610e-07	1.161737e-05	1.425176e-04	6.442939e+01	2.072340e-01	6.500187e-01	1.170456e+02	2.149705e+01	3.287416e-02	8.793305e-03	1.005063e-03	1.382551e-04	1.256723e-04
2.324010e+01	2.858246e+05	5.415232e+00	7.611312e+00	4.817100e-01	1.280978e+00	3.832514e+04	4.583072e+00	6.148393e+00	7.192871e-01	1.631319e+00	1.772634e+00	2.603535e+00	4.493678e+01	3.791005e+00	1.358298e-03	6.095185e-01	3.544079e-12	6.167864e-14	1.672527e-10	4.630320e-09	2.835496e-07	1.153274e-05	1.416509e-04	6.452265e+01	2.070919e-01	6.508312e-01	1.170980e+02	2.147872e+01	3.287224e-02	8.793309e-03	1.005055e-03	1.382470e-04	1.256644e-04
2.325243e+01	2.858771e+05	5.415544e+00	7.611236e+00	4.817322e-01	1.281032e+00	3.829628e+04	4.579237e+00	6.149820e+00	7.188514e-01	1.630329e+00	1.775041e+00	2.603499e+00	4.495695e+01	3.799832e+00	1.361697e-03	6.112185e-01	3.649166e-12	6.075670e-14	1.652890e-10	4.579584e-09	2.809596e-07	1.144865e-05	1.407887e-04	6.461623e+01	2.069506e-01	6.516478e-01	1.171504e+02	2.146046e+01	3.287038e-02	8.793313e-03	1.005047e-03	1.382392e-04	1.256568e-04
2.326478e+01	2.859296e+05	5.415881e+00	7.611153e+00	4.817562e-01	1.281090e+00	3.826741e+04	4.575409e+00	6.151244e+00	7.184163e-01	1.629340e+00	1.777449e+00	2.603461e+00	4.497711e+01	3.808678e+00	1.365123e-03	6.129267e-01	3.757649e-12	5.984772e-14	1.633465e-10	4.529357e-09	2.783909e-07	1.136510e-05	1.399307e-04	6.471015e+01	2.068099e-01	6.524684e-01	1.172027e+02	2.144227e+01	3.286859e-02	8.793316e-03	1.005040e-03	1.382317e-04	1.256494e-04
2.327713e+01	2.859822e+05	5.416243e+00	7.611065e+00	4.817819e-01	1.281153e+00	3.823854e+04	4.571588e+00	6.152666e+00	7.179818e-01	1.628352e+00	1.779858e+00	2.603422e+00	4.499724e+01	3.817541e+00	1.368578e-03	6.146432e-01	3.869650e-12	5.895152e-14	1.614251e-10	4.479634e-09	2.758432e-07	1.128207e-05	1.390772e-04	6.480442e+01	2.066700e-01	6.532932e-01	1.172550e+02	2.142415e+01	3.286687e-02	8.793318e-03	1.005033e-03	1.382245e-04	1.256422e-04
2.328950e+01	2.860348e+05	5.416629e+00	7.610969e+00	4.818095e-01	1.281221e+00	3.820966e+04	4.567774e+00	6.154086e+00	7.175480e-01	1.627366e+00	1.782269e+00	2.603381e+00	4.501737e+01	3.826423e+00	1.372060e-03	6.163681e-01	3.985293e-12	5.806793e-14	1.595245e-10	4.430410e-09	2.733164e-07	1.119957e-05	1.382279e-04	6.489903e+01	2.065308e-01	6.541221e-01	1.173073e+02	2.140610e+01	3.286521e-02	8.793319e-03	1.005025e-03	1.382175e-04	1.256353e-04
2.330188e+01	2.860875e+05	5.417041e+00	7.610867e+00	4.818389e-01	1.281294e+00	3.818077e+04	4.563968e+00	6.155504e+00	7.171148e-01	1.626381e+00	1.784680e+00	2.603338e+00	4.503748e+01	3.835323e+00	1.375571e-03	6.181014e-01	4.104709e-12	5.719677e-14	1.576446e-10	4.381679e-09	2.708104e-07	1.111760e-05	1.373829e-04	6.499400e+01	2.063923e-01	6.549552e-01	1.173595e+02	2.138812e+01	3.286363e-02	8.793320e-03	1.005018e-03	1.382108e-04	1.256286e-04
2.331427e+01	2.861402e+05	5.417477e+00	7.610759e+00	4.818700e-01	1.281371e+00	3.815188e+04	4.560168e+00	6.156920e+00	7.166822e-01	1.625398e+00	1.787093e+00	2.603293e+00	4.505757e+01	3.844242e+00	1.379112e-03	6.198433e-01	4.228037e-12	5.633785e-14	1.557850e-10	4.333437e-09	2.683248e-07	1.103613e-05	1.365422e-04	6.508932e+01	2.062544e-01	6.557925e-01	1.174117e+02	2.137022e+01	3.286211e-02	8.793320e-03	1.005012e-03	1.382044e-04	1.256222e-04
2.332668e+01	2.861930e+05	5.417940e+00	7.610644e+00	4.819031e-01	1.281453e+00	3.812297e+04	4.556376e+00	6.158334e+00	7.162503e-01	1.624416e+00	1.789507e+00	2.603246e+00	4.507765e+01	3.853179e+00	1.382681e-03	6.215938e-01	4.355416e-12	5.549100e-14	1.539455e-10	4.285678e-09	2.658595e-07	1.095518e-05	1.357057e-04	6.518500e+01	2.061173e-01	6.566341e-01	1.174638e+02	2.135239e+01	3.286065e-02	8.793319e-03	1.005005e-03	1.381982e-04	1.256161e-04
2.333910e+01	2.862458e+05	5.418428e+00	7.610522e+00	4.819379e-01	1.281540e+00	3.809406e+04	4.552592e+00	6.159746e+00	7.158189e-01	1.623435e+00	1.791922e+00	2.603197e+00	4.509771e+01	3.862136e+00	1.386281e-03	6.233531e-01	4.486996e-12	5.465606e-14	1.521260e-10	4.238396e-09	2.634144e-07	1.087474e-05	1.348734e-04	6.528105e+01	2.059808e-01	6.574801e-01	1.175159e+02	2.133462e+01	3.285927e-02	8.793318e-03	1.004998e-03	1.381923e-04	1.256101e-04
2.335153e+01	2.862987e+05	5.418941e+00	7.610393e+00	4.819747e-01	1.281632e+00	3.806514e+04	4.548814e+00	6.161156e+00	7.153882e-01	1.622456e+00	1.794339e+00	2.603147e+00	4.511776e+01	3.871112e+00	1.389911e-03	6.251213e-01	4.622928e-12	5.383285e-14	1.503261e-10	4.191588e-09	2.609892e-07	1.079481e-05	1.340453e-04	6.537747e+01	2.058451e-01	6.583304e-01	1.175680e+02	2.131693e+01	3.285796e-02	8.793316e-03	1.004992e-03	1.381868e-04	1.256045e-04
2.336397e+01	2.863517e+05	5.419481e+00	7.610257e+00	4.820133e-01	1.281729e+00	3.803621e+04	4.545044e+00	6.162564e+00	7.149581e-01	1.621478e+00	1.796757e+00	2.603094e+00	4.513780e+01	3.880108e+00	1.393572e-03	6.268984e-01	4.763374e-12	5.302120e-14	1.485457e-10	4.145248e-09	2.585838e-07	1.071538e-05	1.332213e-04	6.547427e+01	2.057100e-01	6.591852e-01	1.176200e+02	2.129931e+01	3.285672e-02	8.793313e-03	1.004986e-03	1.381814e-04	1.255991e-04
2.337642e+01	2.864047e+05	5.420048e+00	7.610115e+00	4.820538e-01	1.281831e+00	3.800726e+04	4.541280e+00	6.163969e+00	7.145286e-01	1.620502e+00	1.799177e+00	2.603040e+00	4.515782e+01	3.889124e+00	1.397264e-03	6.286846e-01	4.908498e-12	5.222097e-14	1.467846e-10	4.099371e-09	2.561979e-07	1.063644e-05	1.324015e-04	6.557144e+01	2.055755e-01	6.600445e-01	1.176720e+02	2.128176e+01	3.285554e-02	8.793310e-03	1.004980e-03	1.381764e-04	1.255939e-04
2.338889e+01	2.864578e+05	5.420641e+00	7.609965e+00	4.820963e-01	1.281939e+00	3.797831e+04	4.537524e+00	6.165373e+00	7.140998e-01	1.619527e+00	1.801598e+00	2.602984e+00	4.517783e+01	3.898160e+00	1.400988e-03	6.304800e-01	5.058475e-12	5.143198e-14	1.450425e-10	4.053953e-09	2.538316e-07	1.055800e-05	1.315857e-04	6.566901e+01	2.054418e-01	6.609083e-01	1.177240e+02	2.126428e+01	3.285444e-02	8.793305e-03	1.004974e-03	1.381717e-04	1.255890e-04
2.340137e+01	2.865109e+05	5.421260e+00	7.609809e+00	4.821406e-01	1.282051e+00	3.794934e+04	4.533775e+00	6.166775e+00	7.136715e-01	1.618553e+00	1.804021e+00	2.602926e+00	4.519783e+01	3.907217e+00	1.404743e-03	6.322847e-01	5.213484e-12	5.065408e-14	1.433192e-10	4.008988e-09	2.514844e-07	1.048005e-05	1.307739e-04	6.576696e+01	2.053087e-01	6.617766e-01	1.177759e+02	2.124687e+01	3.285342e-02	8.793300e-03	1.004969e-03	1.381673e-04	1.255844e-04
2.341387e+01	2.865641e+05	5.421907e+00	7.609645e+00	4.821869e-01	1.282168e+00	3.792037e+04	4.530033e+00	6.168175e+00	7.132439e-01	1.617581e+00	1.806445e+00	2.602866e+00	4.521781e+01	3.916293e+00	1.408532e-03	6.340988e-01	5.373713e-12	4.988711e-14	1.416145e-10	3.964472e-09	2.491564e-07	1.040259e-05	1.299662e-04	6.586531e+01	2.051762e-01	6.626496e-01	1.178278e+02	2.122953e+01	3.285246e-02	8.793295e-03	1.004963e-03	1.381631e-04	1.255800e-04
2.342638e+01	2.866173e+05	5.422581e+00	7.609474e+00	4.822352e-01	1.282291e+00	3.789138e+04	4.526298e+00	6.169573e+00	7.128168e-01	1.616610e+00	1.808870e+00	2.602804e+00	4.523778e+01	3.925391e+00	1.412353e-03	6.359225e-01	5.539359e-12	4.913091e-14	1.399283e-10	3.920399e-09	2.468472e-07	1.032560e-05	1.291625e-04	6.596407e+01	2.050445e-01	6.635273e-01	1.178797e+02	2.121227e+01	3.285158e-02	8.793288e-03	1.004958e-03	1.381593e-04	1.255759e-04
2.343890e+01	2.866706e+05	5.423283e+00	7.609296e+00	4.822855e-01	1.282418e+00	3.786237e+04	4.522570e+00	6.170969e+00	7.123904e-01	1.615640e+00	1.811298e+00	2.602741e+00	4.525774e+01	3.934511e+00	1.416208e-03	6.377558e-01	5.710625e-12	4.838533e-14	1.382602e-10	3.876767e-09	2.445567e-07	1.024910e-05	1.283628e-04	6.606323e+01	2.049133e-01	6.644097e-01	1.179315e+02	2.119507e+01	3.285077e-02	8.793281e-03	1.004953e-03	1.381557e-04	1.255720e-04
2.345144e+01	2.867240e+05	5.424012e+00	7.609111e+00	4.823378e-01	1.282551e+00	3.783336e+04	4.518849e+00	6.172363e+00	7.119646e-01	1.614672e+00	1.813727e+00	2.602675e+00	4.527768e+01	3.943651e+00	1.420097e-03	6.395988e-01	5.887723e-12	4.765023e-14	1.366101e-10	3.833569e-09	2.422849e-07	1.017307e-05	1.275670e-04	6.616281e+01	2.047828e-01	6.652970e-01	1.179833e+02	2.117795e+01	3.285004e-02	8.793273e-03	1.004948e-03	1.381524e-04	1.255684e-04
2.346399e+01	2.867774e+05	5.424769e+00	7.608918e+00	4.823921e-01	1.282690e+00	3.780433e+04	4.515135e+00	6.173755e+00	7.115394e-01	1.613705e+00	1.816157e+00	2.602608e+00	4.529761e+01	3.952814e+00	1.424021e-03	6.414518e-01	6.070875e-12	4.692545e-14	1.349778e-10	3.790801e-09	2.400314e-07	1.009752e-05	1.267751e-04	6.626281e+01	2.046530e-01	6.661890e-01	1.180351e+02	2.116089e+01	3.284938e-02	8.793264e-03	1.004943e-03	1.381495e-04	1.255651e-04
2.347656e+01	2.868309e+05	5.425555e+00	7.608718e+00	4.824484e-01	1.282834e+00	3.777528e+04	4.511428e+00	6.175145e+00	7.111148e-01	1.612740e+00	1.818590e+00	2.602539e+00	4.531753e+01	3.961998e+00	1.427980e-03	6.433148e-01	6.260311e-12	4.621086e-14	1.333631e-10	3.748459e-09	2.377961e-07	1.002243e-05	1.259871e-04	6.636323e+01	2.045238e-01	6.670860e-01	1.180868e+02	2.114390e+01	3.284879e-02	8.793254e-03	1.004939e-03	1.381469e-04	1.255621e-04
2.348914e+01	2.868845e+05	5.426369e+00	7.608511e+00	4.825068e-01	1.282983e+00	3.774622e+04	4.507728e+00	6.176534e+00	7.106908e-01	1.611776e+00	1.821024e+00	2.602468e+00	4.533743e+01	3.971205e+00	1.431975e-03	6.451879e-01	6.456272e-12	4.550630e-14	1.317658e-10	3.706538e-09	2.355790e-07	9.947803e-06	1.252030e-04	6.646408e+01	2.043952e-01	6.679879e-01	1.181385e+02	2.112699e+01	3.284829e-02	8.793244e-03	1.004935e-03	1.381445e-04	1.255594e-04
2.350174e+01	2.869381e+05	5.427213e+00	7.608295e+00	4.825672e-01	1.283137e+00	3.771714e+04	4.504035e+00	6.177920e+00	7.102674e-01	1.610813e+00	1.823460e+00	2.602395e+00	4.535732e+01	3.980434e+00	1.436006e-03	6.470713e-01	6.659010e-12	4.481164e-14	1.301857e-10	3.665035e-09	2.333797e-07	9.873640e-06	1.244227e-04	6.656537e+01	2.042672e-01	6.688949e-01	1.181901e+02	2.111015e+01	3.284786e-02	8.793232e-03	1.004931e-03	1.381425e-04	1.255569e-04
